categoria,probabilidade,recomendacoes,consumo_estimado_kwh,custo_estimado_mensal,id_cliente
Moderado,0.55,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1152.64,864.48,891
Moderado,0.55,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",2475.99,1856.99,892
Ineficiente,0.4,"['Seu consumo está acima do esperado para o seu tipo de imóvel -- dá pra economizar bastante.', ""Sua maior fonte de consumo é 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",6925.32,5193.99,893
Moderado,0.6,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",2207.82,1655.87,894
Eficiente,0.6,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",935.56,701.67,895
Eficiente,0.62,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",3001.14,2250.86,896
Ineficiente,0.44,"['Seu consumo está acima do esperado para o seu tipo de imóvel -- dá pra economizar bastante.', ""Sua maior fonte de consumo é 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",7700.28,5775.21,897
Ineficiente,0.54,"['Seu consumo está acima do esperado para o seu tipo de imóvel -- dá pra economizar bastante.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",4849.92,3637.44,898
Ineficiente,0.77,"['Seu consumo está acima do esperado para o seu tipo de imóvel -- dá pra economizar bastante.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",37064.86,27798.65,899
Moderado,0.47,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",5896.63,4422.47,900
Eficiente,0.56,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",837.57,628.18,901
Ineficiente,0.51,"['Seu consumo está acima do esperado para o seu tipo de imóvel -- dá pra economizar bastante.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",4048.31,3036.23,902
Eficiente,0.49,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",2440.61,1830.46,903
Moderado,0.49,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",311.46,233.6,904
Moderado,0.5,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",3907.58,2930.69,905
Moderado,0.72,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",1966.6,1474.95,906
Eficiente,0.82,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",2870.62,2152.96,907
Ineficiente,0.48,"['Seu consumo está acima do esperado para o seu tipo de imóvel -- dá pra economizar bastante.', ""Sua maior fonte de consumo é 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",4012.71,3009.53,908
Moderado,0.6,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1264.83,948.62,909
Moderado,0.53,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",3852.92,2889.69,910
Moderado,0.58,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",1980.2,1485.15,911
Ineficiente,0.4,"['Seu consumo está acima do esperado para o seu tipo de imóvel -- dá pra economizar bastante.', ""Sua maior fonte de consumo é 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",6761.07,5070.81,912
Eficiente,0.78,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",8723.2,6542.4,913
Eficiente,0.58,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",764.82,573.62,914
Eficiente,0.47,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",759.09,569.32,915
Eficiente,0.46,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",3419.95,2564.96,916
Eficiente,0.69,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",2445.96,1834.47,917
Moderado,0.71,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1449.8,1087.35,918
Ineficiente,0.52,"['Seu consumo está acima do esperado para o seu tipo de imóvel -- dá pra economizar bastante.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",5900.04,4425.03,919
Moderado,0.77,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",1940.66,1455.5,920
Eficiente,0.57,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",3336.6,2502.45,921
Eficiente,0.45,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",820.66,615.5,922
Eficiente,0.64,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é 'Climatizacao': Ajuste o ar-condicionado para 23-24°C e evite deixá-lo ligado sem necessidade.""]",3639.35,2729.51,923
Moderado,0.69,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",2116.32,1587.24,924
Ineficiente,0.67,"['Seu consumo está acima do esperado para o seu tipo de imóvel -- dá pra economizar bastante.', ""Sua maior fonte de consumo é 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",7195.45,5396.59,925
Moderado,0.81,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",2182.94,1637.2,926
Moderado,0.7,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",2815.2,2111.4,927
Ineficiente,0.61,"['Seu consumo está acima do esperado para o seu tipo de imóvel -- dá pra economizar bastante.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",8308.28,6231.21,928
Moderado,0.51,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",6378.92,4784.19,929
Moderado,0.84,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1565.22,1173.92,930
Moderado,0.6,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1370.25,1027.69,931
Moderado,0.66,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",3628.8,2721.6,932
Moderado,0.78,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",3152.68,2364.51,933
Moderado,0.52,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Iluminacao': Troque lâmpadas convencionais por LED, que consomem bem menos.""]",4574.68,3431.01,934
Moderado,0.59,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",5725.54,4294.16,935
Ineficiente,0.6,"['Seu consumo está acima do esperado para o seu tipo de imóvel -- dá pra economizar bastante.', ""Sua maior fonte de consumo é 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",10038.75,7529.06,936
Eficiente,0.86,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",78.36,58.77,937
Ineficiente,0.44,"['Seu consumo está acima do esperado para o seu tipo de imóvel -- dá pra economizar bastante.', ""Sua maior fonte de consumo é 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",7239.3,5429.48,938
Moderado,0.74,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",3758.67,2819.0,939
Moderado,0.73,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",2310.85,1733.14,940
Moderado,0.73,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",2927.1,2195.32,941
Moderado,0.77,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",1344.92,1008.69,942
Moderado,0.54,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Iluminacao': Troque lâmpadas convencionais por LED, que consomem bem menos.""]",6336.6,4752.45,943
Moderado,0.47,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'TI': Desligue computadores e servidores quando não estiverem em uso.""]",4270.86,3203.15,944
Moderado,0.53,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Iluminacao': Troque lâmpadas convencionais por LED, que consomem bem menos.""]",4470.75,3353.06,945
Moderado,0.76,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",2432.34,1824.25,946
Eficiente,0.63,"['Parabéns! Seu consumo está dentro do esperado para o seu perfil. Continue assim.', ""Sua maior fonte de consumo é 'Banheiro': Reduza o tempo de banho e evite usar o chuveiro elétrico na potência máxima, especialmente entre 17h30-20h30.""]",509.7,382.27,947
Moderado,0.74,"['Seu consumo está na média do seu perfil, mas ainda há espaço pra economizar.', ""Sua maior fonte de consumo é 'Cozinha': Concentre o uso de forno elétrico/airfryer fora do horário de ponta da Light (17h30-20h30).""]",2399.36,1799.52,948
